"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel"
5,5,1,4,"true","false",512,128,7.98437013534804e-10
5,5,16,4,"true","false",256,1,1.60041882732078e-09
3,1,8,4,"true","true",512,64,1.26645207455857e-09
5,5,2,4,"true","true",64,32,2.80221063490812e-09
12,6,4,2,"true","true",512,4,2.27396728279682e-10
4,1,8,4,"true","true",64,32,3.37642051700025e-09
3,1,1,4,"true","false",64,2,3.47078888663575e-10
2,1,1,2,"true","true",256,4,2.72848802506102e-10
4,1,1,4,"true","true",128,1,3.00483362563345e-10
15,5,4,4,"true","false",1024,64,3.38040461193852e-10
1,1,16,2,"true","true",1024,8,2.58998134492118e-09
5,5,1,4,"true","true",32,1,2.07520457248033e-10
15,5,8,4,"true","false",64,4,4.25466753549223e-10
2,1,8,4,"true","true",512,1,7.34315425344419e-10
10,5,2,2,"true","true",32,4,3.84272421076834e-10
4,4,4,4,"true","true",128,8,7.57188410435877e-10
12,4,1,4,"true","false",1024,1,2.3632209810304e-10
8,2,2,2,"true","false",1024,1,2.71354356755249e-10
1,1,8,2,"true","false",128,64,1.31350355393522e-08
3,3,8,2,"true","true",1024,512,1.04517474458767e-08
3,1,1,4,"true","false",512,4,3.31752702230094e-10
3,1,8,4,"true","false",1024,256,2.40600623105212e-09
20,5,8,2,"true","true",128,16,5.23585312876745e-10
1,1,1,2,"true","false",32,2,6.65181229311675e-10
18,6,1,2,"true","false",1024,512,1.94636307397828e-09
6,3,1,4,"true","true",256,128,1.62756647379449e-09
6,3,16,2,"true","false",256,1,7.5117755727073e-10
6,3,8,4,"true","false",512,512,8.9437313724674e-09
18,6,4,2,"true","true",128,1,1.86518623212208e-10
20,5,1,2,"true","false",256,64,6.66582469374119e-10
9,3,1,2,"true","false",256,1,1.99043934332133e-10
3,3,4,4,"true","true",1024,128,1.67464561729983e-09
16,4,2,2,"true","true",64,16,6.6704335460783e-10
12,6,1,4,"true","false",256,1,1.40987078537123e-10
10,5,1,4,"true","false",128,4,1.45528256754707e-10
4,4,4,4,"true","false",128,16,1.31894262858993e-09
2,1,16,2,"true","true",512,64,2.89835341890562e-09
6,3,1,4,"true","false",128,1,1.61134830116702e-10
4,1,1,4,"true","true",1024,512,2.35676410138339e-09
3,3,1,4,"true","false",128,128,3.24486753433169e-09
6,3,8,4,"true","true",128,8,6.42325252093002e-10
18,6,2,4,"true","false",128,8,2.71618021700985e-10
4,1,2,4,"true","true",32,8,1.21514918358306e-09
4,4,1,4,"true","false",256,128,1.55468947392511e-09
3,3,4,4,"true","false",32,16,5.35980648980496e-09
6,2,8,4,"true","false",64,1,3.99715426541681e-10
1,1,2,4,"true","true",128,32,2.71298083492924e-09
9,3,8,4,"true","false",64,1,3.44474134915705e-10
24,6,4,4,"true","false",64,32,1.25112520754068e-09
4,1,4,4,"true","false",256,4,3.05634147850971e-10
8,2,16,4,"true","true",128,2,4.86871899172928e-10
24,6,16,4,"true","false",256,16,6.00757008859546e-10
6,2,1,2,"true","true",64,64,3.77973062550686e-09
2,1,1,4,"true","false",128,16,7.32220966943239e-10
9,3,8,4,"true","false",512,8,3.36458637662248e-10
8,4,1,2,"true","false",32,8,7.49798779085471e-10
6,6,8,4,"true","true",64,2,6.13663540212795e-10
1,1,8,4,"true","true",1024,16,1.37924240246243e-09
6,3,8,2,"true","false",64,32,4.10187961030822e-09
16,4,16,2,"true","true",32,16,3.09639459060398e-09
6,6,4,2,"true","false",512,8,4.07371216433353e-10
9,3,8,4,"true","true",32,16,2.69635838230333e-09
2,1,4,2,"true","false",256,16,7.21636686780656e-10
18,6,4,2,"true","true",256,32,4.67774023472891e-10
24,6,1,2,"true","false",1024,1024,3.74115848872652e-09
20,5,1,2,"true","false",512,2,1.61912217240127e-10
8,4,1,4,"true","true",1024,128,4.57052380684955e-10
4,4,1,2,"true","false",256,32,3.93179836788099e-10
6,3,4,4,"true","true",1024,4,3.10583753584665e-10
6,2,16,4,"true","true",512,4,6.45968771369943e-10
10,5,2,2,"true","false",1024,4,1.59284285823222e-10
20,5,4,2,"true","true",1024,8,1.84854008313794e-10
1,1,16,4,"true","false",128,2,2.04300180481435e-09
8,4,2,4,"true","true",256,1,1.56205328391134e-10
5,5,2,4,"true","false",32,32,5.41834547804859e-09
15,5,16,2,"true","false",32,4,1.20892908852548e-09
2,1,16,4,"true","true",512,4,1.11960908615816e-09
4,4,16,2,"true","true",128,64,1.31513845960177e-08
12,3,1,2,"true","false",32,16,1.38567121484613e-09
4,4,4,4,"true","false",32,32,9.70660876008973e-09
12,6,1,4,"true","true",512,1,1.47729380507929e-10
8,4,4,2,"true","true",64,1,2.76023399735998e-10
4,4,16,2,"true","true",256,64,6.75535337320617e-09
15,5,4,2,"true","false",512,32,2.89650334376052e-10
9,3,1,4,"true","false",512,4,2.01578804113364e-10
18,6,1,4,"true","true",32,1,1.92021533690504e-10
3,3,4,4,"true","false",512,64,1.47677866046955e-09
6,3,8,4,"true","true",256,128,4.23793686013366e-09
5,5,4,4,"true","false",64,1,4.57037790131331e-10
4,1,16,2,"true","false",32,32,1.04937786321559e-08
4,2,8,2,"true","false",512,128,2.43785989916667e-09
3,3,8,4,"true","true",128,32,4.05917222414583e-09
2,2,2,2,"true","true",512,1,3.40782392637017e-10
16,4,2,4,"true","false",1024,1024,3.49750659765358e-09
4,1,2,2,"true","true",1024,32,3.22093141140734e-10
2,2,4,2,"true","false",32,8,3.20921175727751e-09
6,3,2,4,"true","false",512,1,1.70824118181417e-10
15,5,1,4,"true","false",512,64,4.42868809688475e-10
15,5,1,4,"true","false",128,128,3.04228801682842e-09
12,6,16,4,"true","false",32,16,5.57312225700265e-09
16,4,1,4,"true","false",256,2,1.59489867996702e-10
2,1,16,4,"true","false",128,64,1.06538062272111e-08
8,2,8,4,"true","true",256,16,4.21406169907113e-10
6,3,4,2,"true","false",64,1,3.0671814149064e-10
24,6,2,4,"true","true",256,8,1.45110671980952e-10
3,3,8,2,"true","false",256,256,1.70980469828115e-08
2,1,4,4,"true","false",32,2,7.89905894331094e-10
3,1,1,4,"true","true",64,1,3.42563078701858e-10
12,6,2,4,"true","false",1024,256,9.71413236976852e-10
6,6,1,2,"true","false",1024,256,9.05311947801722e-10
2,1,16,4,"true","true",1024,2,1.38550908346863e-09
4,4,1,4,"true","true",256,4,1.25460339973732e-10
2,2,16,2,"true","true",256,16,2.23027840095198e-09
18,6,2,4,"true","false",1024,8,2.21909674449152e-10
20,5,2,2,"true","true",1024,1024,3.60588773025839e-09
4,1,1,4,"true","true",512,64,6.50933127421485e-10
9,3,4,2,"true","false",1024,8,2.7594954596404e-10
18,6,8,2,"true","true",32,4,6.90476097859235e-10
12,3,8,2,"true","false",1024,1024,5.37687589746679e-09
18,6,8,4,"true","false",256,64,1.37230579313912e-09
8,4,4,2,"true","false",64,64,5.33243350798475e-09
6,3,4,4,"true","true",128,64,2.71532207780732e-09
10,5,1,2,"true","true",512,8,1.46022982557044e-10
2,1,4,2,"true","true",64,1,5.14530836409388e-10
15,5,4,2,"true","true",32,16,1.57660067352098e-09
15,5,2,4,"true","false",1024,256,1.06888286415137e-09
8,4,8,4,"true","true",64,1,4.28404012351522e-10
2,2,8,2,"true","false",64,8,2.46975729650997e-09
8,2,16,2,"true","true",64,16,2.06652073063916e-09
5,5,16,2,"true","false",128,128,2.7130187094602e-08
15,5,4,2,"true","true",64,8,4.710611554799e-10
1,1,16,4,"true","false",128,2,2.04300180481435e-09
6,6,8,2,"true","false",64,8,1.79867422830479e-09
2,1,4,4,"true","false",1024,1024,9.16357639517701e-09
15,5,2,2,"true","true",1024,1024,4.77981752499892e-09
8,2,16,4,"true","true",128,128,7.57209504754286e-09
5,5,16,2,"true","false",32,32,2.39123122279575e-08
6,6,16,2,"true","false",128,64,1.30871619439177e-08
5,5,1,4,"true","true",512,1,1.24744837008771e-10
9,3,4,4,"true","false",1024,1024,4.69026536487236e-09
5,5,2,2,"true","true",32,1,3.51039231299468e-10
4,4,4,4,"true","false",256,128,5.24956630431991e-09
1,1,4,4,"true","true",128,64,9.05532050773348e-09
15,5,8,4,"true","true",256,64,1.35665366157542e-09
10,5,16,2,"true","false",256,16,1.06733045948692e-09
8,4,8,2,"true","true",32,2,6.66312721759785e-10
12,3,16,2,"true","true",128,4,4.25026045510678e-10
6,2,8,4,"true","false",256,128,3.14295264134977e-09
10,5,2,4,"true","true",32,4,3.81417985990448e-10
1,1,16,4,"true","true",128,1,2.03237542131994e-09
4,2,1,4,"true","true",512,16,1.87356015896685e-10
6,6,4,2,"true","true",256,1,4.08467203998146e-10
6,3,2,2,"true","true",1024,128,4.84060182455733e-10
8,2,2,2,"true","true",128,8,2.75514080080457e-10
3,1,1,2,"true","false",64,64,5.36179808494831e-09
3,1,4,2,"true","false",512,256,3.06408350763947e-09
3,3,2,2,"true","false",128,8,4.60801071992858e-10
4,4,1,2,"true","false",1024,32,1.37167749817361e-10
5,5,4,2,"true","false",64,16,2.40943700531871e-09
12,6,8,4,"true","true",256,32,1.01899675101711e-09
16,4,1,4,"true","false",256,16,2.22271370365802e-10
5,5,1,4,"true","true",512,1,1.24744837008771e-10
3,1,16,4,"true","false",128,1,8.83930552312691e-10
3,3,4,2,"true","true",256,256,1.12778767675804e-08
3,1,4,4,"true","false",1024,512,3.1066735396926e-09
12,6,8,4,"true","false",128,64,3.86777292698079e-09
20,5,2,4,"true","true",32,2,2.18107602898411e-10
12,6,4,4,"true","true",1024,2,2.75470320167199e-10
9,3,2,4,"true","true",1024,512,2.3227010787311e-09
9,3,16,2,"true","true",1024,1,6.46400346152364e-10
9,3,1,2,"true","false",1024,1024,4.10326947229947e-09
12,4,8,2,"true","true",512,512,5.91552236592373e-09
4,4,8,2,"true","false",128,2,6.85142534340877e-10
10,5,1,2,"true","true",512,4,1.42444850290651e-10
2,1,2,2,"true","true",256,128,2.68785877551339e-09
6,6,8,2,"true","false",128,64,7.66059120079575e-09
3,3,1,2,"true","false",128,32,8.03867050880146e-10
12,4,2,4,"true","false",512,1,2.13498614692841e-10
10,5,1,4,"true","true",1024,8,1.54997062510677e-10
2,2,8,2,"true","true",64,4,1.39570659448832e-09
8,4,2,2,"true","true",256,32,4.05100754428601e-10
2,1,4,4,"true","true",512,2,4.70108467148056e-10
4,4,8,2,"true","true",1024,4,8.53073901287444e-10
12,6,1,4,"true","true",64,2,1.3941732115394e-10
2,2,4,4,"true","true",256,16,9.55552251951446e-10
10,5,16,2,"true","true",256,8,8.08057106208634e-10
4,2,16,4,"true","false",128,8,1.24192845636495e-09
3,1,4,4,"true","false",64,2,3.80616195205655e-10
5,5,8,2,"true","false",64,8,1.8620346184427e-09
10,5,8,2,"true","false",1024,512,5.07987117132489e-09
10,5,2,4,"true","false",64,4,2.1911173712347e-10
24,6,16,2,"true","false",32,1,4.39567794101614e-10
1,1,4,4,"true","false",1024,4,7.60419906945918e-10
9,3,1,4,"true","false",32,32,3.11402308299814e-09
12,6,2,4,"true","false",32,2,2.3352340868563e-10
24,6,16,4,"true","false",32,4,9.26519047338334e-10
6,3,4,4,"true","false",64,8,7.5504785374769e-10
8,2,4,2,"true","true",32,8,8.47052374511291e-10
5,5,8,4,"true","false",32,4,1.88335860067206e-09
6,6,8,2,"true","true",64,4,1.02181305980406e-09
1,1,1,4,"true","false",1024,128,7.37545915652148e-10
16,4,8,4,"true","true",512,1,2.87375993552204e-10
15,5,8,4,"true","false",512,32,4.46023927989295e-10
1,1,2,2,"true","false",1024,256,2.73607064524451e-09
12,4,4,2,"true","true",128,2,2.09128533734209e-10
6,6,8,2,"true","true",128,16,1.80181880759704e-09
3,1,4,2,"true","true",128,64,3.06090043822383e-09
12,4,8,4,"true","false",512,2,3.12546480047906e-10
12,4,8,4,"true","false",128,8,4.44014596732435e-10
15,5,4,4,"true","false",64,2,1.9495901516226e-10
10,5,2,2,"true","false",512,8,1.44052814835293e-10
3,1,4,2,"true","true",512,16,3.75706447697721e-10
12,6,16,4,"true","true",32,32,1.20825213432096e-08
12,4,4,4,"true","false",256,1,2.06050606991499e-10
15,5,1,4,"true","true",1024,2,2.11871420516205e-10
6,3,1,4,"true","false",32,16,1.57512449791184e-09
16,4,4,4,"true","true",128,128,2.65586007266317e-09
1,1,2,2,"true","true",1024,128,1.44138357463971e-09
12,4,8,4,"true","false",512,512,5.86885077544423e-09
3,3,2,2,"true","false",64,32,3.23612839793198e-09
9,3,8,2,"true","true",128,1,3.21339975834471e-10
20,5,8,4,"true","true",128,16,5.30033401175576e-10
9,3,16,4,"true","false",128,32,2.33854466386716e-09
18,6,8,2,"true","false",512,4,3.74375223260754e-10
1,1,8,2,"true","false",256,8,1.24284909664452e-09
20,5,1,4,"true","true",256,32,3.50145814685593e-10
4,2,4,2,"true","true",1024,32,3.57024543303845e-10
1,1,1,4,"true","false",128,4,2.27728077508529e-10
9,3,2,4,"true","true",128,64,1.83217510914719e-09
8,2,4,2,"true","false",32,16,1.61592390728281e-09
12,4,4,2,"true","true",512,4,2.02557417288037e-10
12,4,4,2,"true","true",32,1,2.38355087043014e-10
2,1,16,2,"true","false",128,16,2.95846655041698e-09
6,2,1,2,"true","true",64,1,2.40407136147256e-10
18,6,2,2,"true","true",512,8,1.95493256137549e-10
9,3,8,2,"true","true",512,2,3.32518614691645e-10
6,2,2,4,"true","true",1024,256,1.21306780939432e-09
6,6,8,4,"true","true",256,1,6.86606646549397e-10
3,1,1,2,"true","true",512,16,3.30030679416119e-10
6,3,4,4,"true","false",64,8,7.5504785374769e-10
2,2,2,4,"true","false",1024,256,1.98091966152161e-09
1,1,8,2,"true","true",1024,1,1.65440761949264e-09
2,2,4,2,"true","false",128,8,9.53102420322008e-10
16,4,2,2,"true","true",1024,64,2.49648396147298e-10
5,5,4,4,"true","false",64,64,1.07403336632046e-08
2,2,2,2,"true","true",256,32,9.83680328951648e-10
2,2,2,4,"true","true",256,4,3.3773946801931e-10
9,3,8,2,"true","false",1024,64,5.62851665387027e-10
2,2,8,4,"true","false",32,8,4.71715462995981e-09
4,4,8,2,"true","false",256,4,6.88429123045777e-10
3,1,16,2,"true","true",128,2,8.93111919836927e-10
8,2,8,4,"true","true",64,32,2.38992385023934e-09
16,4,8,4,"true","true",1024,16,3.10042228146869e-10
9,3,4,4,"true","false",1024,1,2.86894728462846e-10
16,4,8,2,"true","true",512,128,1.10143557843146e-09
12,3,16,2,"true","true",512,1,5.16931010309806e-10
12,6,1,4,"true","true",512,32,2.28602225227525e-10
16,4,16,4,"true","true",32,4,9.73078597420592e-10
18,6,4,4,"true","false",512,16,2.01938641168956e-10
8,4,4,4,"true","true",128,1,2.68631085390036e-10
4,2,16,4,"true","false",512,16,8.29621714296574e-10
6,3,4,4,"true","false",1024,256,1.63339604878094e-09
6,3,2,2,"true","true",256,32,4.46112667702054e-10
6,2,1,2,"true","false",256,32,5.54247528208488e-10
8,4,2,4,"true","false",256,1,1.54330099514662e-10
8,4,1,4,"true","false",512,512,3.29542569966925e-09
16,4,2,2,"true","false",32,16,1.26733598008044e-09
20,5,4,4,"true","false",32,2,2.16237721956426e-10
18,6,8,2,"true","false",512,16,3.62348492979079e-10
8,2,1,4,"true","true",256,32,4.59379287681691e-10
2,2,16,2,"true","true",1024,256,8.48514378456187e-09
2,1,8,4,"true","true",1024,2,8.2856519983701e-10
2,1,8,2,"true","false",128,8,1.07079062762463e-09
10,5,8,2,"true","true",128,4,3.56892607538183e-10
3,3,1,4,"true","false",1024,4,1.38271566642236e-10
9,3,1,4,"true","false",128,1,2.04031150617179e-10
2,1,2,4,"true","false",256,16,4.15535433777458e-10
8,2,8,2,"true","true",32,4,6.99211585226593e-10
2,2,8,4,"true","false",32,32,1.8319953450648e-08
4,1,8,2,"true","false",256,128,3.34422329395775e-09
5,5,1,2,"true","false",512,32,2.08244695254566e-10
12,6,2,2,"true","false",1024,32,1.65209562279846e-10
1,1,8,4,"true","false",1024,4,1.5556179649143e-09
12,4,4,4,"true","true",64,4,3.02939971407239e-10
2,2,8,2,"true","false",32,16,9.19773051801784e-09
20,5,2,2,"true","true",128,8,2.08768008968418e-10
1,1,1,4,"true","false",64,32,2.68575348590021e-09
5,5,2,2,"true","true",512,16,2.62109696242827e-10
2,1,2,4,"true","true",64,8,7.37096837722524e-10
15,5,4,4,"true","false",256,128,1.78801380459703e-09
5,5,16,4,"true","false",32,8,5.87141688802872e-09
9,3,2,2,"true","true",512,8,2.28666010135541e-10
3,1,4,4,"true","false",64,1,3.82938147713849e-10
3,1,2,2,"true","true",256,8,3.74390525446789e-10
5,5,8,4,"true","false",256,64,3.87871377717169e-09
24,6,8,2,"true","true",1024,4,2.92671110202054e-10
12,6,2,2,"true","false",512,32,2.2562117441699e-10
5,5,4,2,"true","false",64,2,4.34388898655257e-10
20,5,8,4,"true","true",256,4,2.32649302141297e-10
9,3,2,2,"true","false",1024,2,2.86353697276782e-10
15,5,1,4,"true","false",1024,32,1.96147299996534e-10
9,3,4,2,"true","false",256,8,2.23949285927492e-10
4,2,1,2,"true","true",1024,32,1.80004712460671e-10
1,1,4,4,"true","true",512,1,8.42171302550101e-10
3,3,2,4,"true","true",1024,1,2.8885971017523e-10
10,5,16,4,"true","false",32,8,3.0220941696053e-09
2,1,8,4,"true","false",64,4,1.08541458441599e-09
24,6,2,2,"true","false",256,128,1.3375177268578e-09
1,1,8,2,"true","true",1024,256,6.86440104411663e-09
24,6,16,2,"true","true",512,64,1.11153134156952e-09
15,5,8,2,"true","false",128,32,1.26629879376636e-09
15,5,16,2,"true","false",64,4,7.69871840106096e-10
8,2,4,4,"true","false",256,128,1.62283470932204e-09
2,2,1,2,"true","true",128,128,3.6654172720946e-09
12,4,1,4,"true","false",64,8,4.42710140704462e-10
12,3,8,4,"true","true",32,32,3.93290467501747e-09
16,4,1,4,"true","false",256,4,1.63555602350822e-10
6,3,1,4,"true","false",128,64,1.5846902243761e-09
10,5,4,2,"true","true",128,64,2.52072897324307e-09
4,2,2,2,"true","false",1024,32,1.79493811805546e-10
3,3,8,2,"true","true",32,4,2.17080717861894e-09
2,2,8,2,"true","true",512,2,8.49350971830345e-10
10,5,8,2,"true","true",512,32,5.82437301958899e-10
3,1,8,4,"true","false",64,4,7.97675840847028e-10
20,5,16,2,"true","true",256,256,8.01639373229581e-09
18,6,8,2,"true","false",512,1,3.88098279613564e-10
2,2,4,4,"true","true",512,16,5.9393239374354e-10
1,1,2,2,"true","false",32,4,1.45990852041618e-09
5,5,8,2,"true","true",256,1,6.38824767814484e-10
10,5,2,4,"true","true",512,4,1.40742193789431e-10
12,6,2,4,"true","false",256,256,3.12614778232642e-09
8,2,8,2,"true","false",128,4,2.9961816235497e-10
6,2,1,2,"true","false",1024,256,1.03435954965358e-09
15,5,2,2,"true","true",1024,4,2.34427238540066e-10
6,2,8,2,"true","true",1024,1024,7.10206794311131e-09
20,5,4,4,"true","false",1024,64,2.45864050096191e-10
4,4,2,2,"true","true",128,4,2.66429434579969e-10
18,6,1,4,"true","true",32,8,7.12843653896349e-10
20,5,2,2,"true","false",32,16,1.19832110071752e-09
12,4,4,4,"true","false",64,16,8.92884966826553e-10
18,6,16,2,"true","false",32,1,5.74891257685195e-10
4,4,2,4,"true","true",256,2,2.83377944260244e-10
3,1,8,4,"true","false",256,4,5.54019634139722e-10
3,1,2,2,"true","true",128,8,5.39796223068654e-10
2,2,8,4,"true","true",256,128,9.2554102319992e-09
1,1,4,4,"true","false",1024,16,7.72329018922137e-10
12,4,8,4,"true","true",1024,8,3.56963780984575e-10
4,1,2,4,"true","true",256,32,6.58858102758518e-10
4,1,8,2,"true","false",256,16,5.9516537940926e-10
24,6,1,4,"true","false",512,16,1.54663482128988e-10
24,6,4,4,"true","true",512,4,1.51415283840341e-10
9,3,8,2,"true","false",256,8,3.21857985947235e-10
6,2,4,2,"true","true",1024,256,1.22140604783437e-09
2,1,2,4,"true","false",128,8,4.15490353990967e-10
8,4,1,2,"true","false",1024,1024,3.98382902222546e-09
4,2,1,4,"true","true",1024,1024,3.93689791026561e-09
9,3,1,4,"true","false",256,64,8.57621042346226e-10
4,2,4,4,"true","false",256,16,5.12635071039633e-10
5,5,2,2,"true","true",32,32,5.41478599874176e-09
6,2,1,4,"true","false",256,64,9.96151550246991e-10
24,6,4,4,"true","false",512,16,1.56981132968894e-10
8,2,1,4,"true","false",256,64,8.44201604164588e-10
15,5,16,4,"true","false",64,1,5.98856075607395e-10
6,3,4,4,"true","true",1024,2,3.24464192266156e-10
12,4,2,2,"true","true",32,1,2.38010667812019e-10
8,4,1,4,"true","true",256,8,1.50908715330117e-10
12,3,4,2,"true","false",128,2,1.75061652334994e-10
12,4,16,4,"true","true",512,1,7.24735741536062e-10
18,6,8,2,"true","true",32,16,2.27203298524482e-09
16,4,4,2,"true","false",1024,64,2.5168478137606e-10
4,2,8,2,"true","false",32,16,4.64415943440127e-09
15,5,8,2,"true","true",256,8,2.8649891654327e-10
3,1,1,4,"true","false",256,64,1.43939298141617e-09
12,6,4,2,"true","false",32,4,6.35150328640452e-10
16,4,2,4,"true","true",128,2,1.60417564853027e-10
10,5,1,2,"true","true",512,512,3.23712681011419e-09
6,3,8,2,"true","false",64,32,4.10187961030822e-09
8,2,8,4,"true","true",64,8,6.91723785432346e-10
1,1,4,4,"true","true",128,32,4.6141301831492e-09
5,5,2,2,"true","false",256,64,1.44725958370476e-09
10,5,8,2,"true","true",1024,512,5.08884262792786e-09
3,1,1,4,"true","false",128,32,1.43052398905994e-09
2,1,16,2,"true","true",64,4,1.75727283811363e-09
20,5,16,4,"true","false",256,1,4.88021049831837e-10
6,2,1,2,"true","false",64,4,3.40852800834013e-10
12,3,1,4,"true","false",64,2,1.75973824488655e-10
1,1,2,4,"true","true",256,128,5.36290103346502e-09
8,4,8,2,"true","false",512,64,1.08090798815151e-09
12,6,1,2,"true","false",256,4,1.37042936332678e-10
10,5,1,2,"true","false",32,4,3.81451744734285e-10
15,5,1,4,"true","true",128,128,3.03211840539426e-09
4,4,4,2,"true","true",32,1,5.76346292270366e-10
2,1,16,2,"true","false",1024,16,1.32106861843329e-09
12,4,4,2,"true","false",512,256,1.89761267756957e-09
2,1,8,4,"true","true",32,16,6.59114102544435e-09
6,6,8,4,"true","false",128,2,6.19444724912756e-10
1,1,4,2,"true","true",128,8,1.34238623064754e-09
6,6,16,4,"true","false",256,256,3.40313492481289e-08
12,4,4,4,"true","false",512,8,2.11346872573408e-10
20,5,8,4,"true","false",64,1,2.20425954939714e-10
9,3,2,4,"true","true",128,128,3.682174819488e-09
15,5,8,2,"true","false",128,4,2.86970463149583e-10
3,3,1,2,"true","true",512,128,8.74541470048866e-10
2,1,8,4,"true","false",512,128,3.38444647485438e-09
8,2,2,4,"true","true",512,512,3.23244739536119e-09
10,5,2,4,"true","true",64,32,1.41200903688246e-09
12,3,4,2,"true","true",512,32,2.40125852981607e-10
4,1,16,2,"true","true",32,2,1.03168094586833e-09
6,6,1,4,"true","true",256,16,1.97012369226965e-10
18,6,4,2,"true","true",64,32,1.65263159006333e-09
5,5,1,2,"true","true",256,8,1.19692044985099e-10
16,4,4,4,"true","true",32,32,2.44003162109332e-09
6,3,4,2,"true","true",128,4,2.87967266997105e-10
16,4,16,2,"true","true",256,2,5.10296324598166e-10
6,3,8,4,"true","false",512,64,1.15137115438823e-09
3,1,4,2,"true","true",32,4,9.19810197953412e-10
4,4,8,2,"true","true",256,1,6.54141828184674e-10
2,2,16,2,"true","true",256,4,1.37719953599033e-09
4,4,16,4,"true","false",128,64,1.30610526934664e-08
1,1,16,4,"true","true",128,128,4.20259742578911e-08
16,4,2,4,"true","true",512,2,1.70657037476156e-10
8,4,2,2,"true","false",64,1,1.52574412253316e-10
6,3,2,4,"true","false",128,64,1.58576395273473e-09
4,1,1,2,"true","true",256,32,6.59216214295129e-10
4,2,1,4,"true","false",128,1,1.91965972201652e-10
18,6,4,4,"true","true",256,8,1.86414222451365e-10
4,4,2,4,"true","false",512,8,2.81197843600909e-10
4,1,1,2,"true","true",1024,32,3.21679723441927e-10
4,2,2,4,"true","true",512,4,1.83700632485169e-10
24,6,2,2,"true","true",512,1,1.63313245942168e-10
1,1,2,2,"true","false",1024,32,4.52974639812593e-10
20,5,4,2,"true","true",128,1,1.49654526944311e-10
4,1,4,4,"true","true",32,32,4.48846868457857e-09
12,6,1,4,"true","false",128,16,3.67260996016218e-10
3,3,2,2,"true","false",64,32,3.23612839793198e-09
12,3,1,2,"true","false",512,256,1.48615946546281e-09
12,6,2,4,"true","false",512,32,2.26268305156584e-10
8,2,1,2,"true","true",512,2,2.17674950714016e-10
8,4,1,4,"true","true",128,8,2.33855390867914e-10
6,3,4,4,"true","false",256,8,2.88042330345437e-10
12,3,2,2,"true","false",64,32,1.42525580698338e-09
9,3,4,2,"true","false",1024,4,2.75959101676191e-10
10,5,4,2,"true","false",64,4,3.77933657023922e-10
20,5,4,2,"true","true",1024,16,1.88457398858004e-10
12,4,16,2,"true","true",512,32,8.97658171695856e-10
6,2,4,2,"true","false",128,8,3.82295212862476e-10
6,3,4,4,"true","true",512,16,2.8167864502417e-10
6,6,2,4,"true","false",1024,1,3.07194962914614e-10
3,3,2,2,"true","true",1024,4,2.76435246866531e-10
5,5,1,4,"true","true",128,64,1.46040718038399e-09
4,2,2,4,"true","false",1024,16,1.74656387410887e-10
15,5,4,4,"true","false",512,16,2.02215252472328e-10
4,4,8,4,"true","false",32,1,8.37585577088716e-10
2,2,8,4,"true","true",32,8,4.71460288789422e-09
12,6,4,2,"true","true",128,8,3.61368189495065e-10
6,6,16,4,"true","true",64,1,1.47896233412793e-09
12,6,2,2,"true","false",256,16,2.13434539791626e-10
12,6,4,4,"true","true",32,32,4.62945886863461e-09
4,4,4,4,"true","false",256,8,4.70302380309637e-10
12,3,1,4,"true","true",1024,2,2.28911546767531e-10
24,6,8,2,"true","true",1024,1024,5.80819931102565e-09
6,2,4,2,"true","false",256,1,2.61136309687568e-10
16,4,2,2,"true","false",512,64,3.75708720339266e-10
9,3,2,2,"true","true",256,2,2.23814395255806e-10
3,3,16,4,"true","false",32,32,2.59072257158515e-08
18,6,1,2,"true","false",64,32,1.42877933809155e-09
15,5,2,4,"true","false",128,64,1.70070678672703e-09
20,5,1,4,"true","true",1024,64,2.47247911446839e-10
8,4,2,2,"true","false",512,1,1.55560841341541e-10
12,4,16,2,"true","true",128,4,5.48731732419054e-10
9,3,1,2,"true","false",32,8,8.55206375641706e-10
4,1,2,2,"true","false",1024,8,3.11828409857885e-10
2,1,8,2,"true","true",1024,64,1.10978347940895e-09
8,4,4,4,"true","true",64,2,2.65273989866155e-10
4,4,16,2,"true","false",512,64,3.67917527297285e-09
9,3,8,4,"true","false",64,64,5.56863762585228e-09
16,4,8,2,"true","false",32,1,2.67306958534435e-10
8,2,2,2,"true","false",512,8,2.09481120004904e-10
4,4,1,2,"true","true",128,4,1.28897045181826e-10
18,6,2,2,"true","false",256,128,1.77153239698487e-09
15,5,16,4,"true","true",128,1,5.27017608677254e-10
2,1,8,2,"true","false",256,256,1.29286693871936e-08
5,5,2,2,"true","false",256,4,2.61150050063868e-10
6,2,4,2,"true","true",128,8,3.75839489013031e-10
15,5,1,2,"true","true",256,64,7.65977667999502e-10
16,4,2,4,"true","true",128,1,1.58519127922462e-10
12,4,2,2,"true","true",128,128,3.5385563391732e-09
3,1,8,2,"true","false",512,16,5.4819590977878e-10
24,6,4,4,"true","false",1024,1,1.96259696484438e-10
3,1,16,2,"true","false",512,2,8.74017686067733e-10
8,2,4,2,"true","true",64,2,2.10281633689039e-10
6,3,4,2,"true","true",64,16,1.40962828618832e-09
9,3,8,2,"true","false",1024,8,3.87941772131359e-10
5,5,16,4,"true","false",64,8,3.15580778758828e-09
